key,eid_a,eid_b,mean_dist
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,83554851-7e47-4a79-82bb-9f37037c5e97,28.33910597517647
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,38.9132432881567
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,26.835709684109787
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,38bc2e7c-d160-4887-86f6-4368bfd58c5f,39.7972617549842
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,48.97434889030263
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,74ffa405-3e23-47d9-972b-11bea1c3c2f6,52.98336535098322
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,41.5218120271302
mlapdv_on_surface_histo,1f44208f-d2e8-4c18-9312-e250c6b498ca,3c9290bd-f0a8-4b27-be6a-d987557edb95,50.683233581512226
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,e21b8705-4e69-407d-83b7-b8a2b4e6c27b,12.977365247083203
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,1bc8a5ff-fe9d-4921-a1db-b4c44f2cf7b9,26.034244074323937
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,38bc2e7c-d160-4887-86f6-4368bfd58c5f,14.117925348137836
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,20ebc2b9-5b4c-42cd-8e4b-65ddb427b7ff,23.853970299945328
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,74ffa405-3e23-47d9-972b-11bea1c3c2f6,26.954924849460063
mlapdv_on_surface_histo,83554851-7e47-4a79-82bb-9f37037c5e97,1322edbf-5c42-4b9a-aecd-7ddaf4f44387,24.790947653655383
